,dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
84,dd-1824-D/Long/short,toto_v2_umup_capk1e4,0.7541236877441406,0.7541236877441406,0.7851517995198568,2.2319018166164097,0.48249918619791665,0.5197819183986617,22.362625280974544,0.8684029524040903,0.4708782823226958,0.42573661190001083,0.3798826228416495,Database,1
85,dd-1825-D/Long/short,toto_v2_umup_capk1e4,0.15419836044311525,0.15419836044311525,0.29077202479044595,1.065508806304744,0.4951907793680827,0.7410655823675423,14.220445728623707,0.3926809906821506,0.677924017095011,0.5019884939231652,0.6241928065012604,Database,1
86,dd-1828-D/Long/short,toto_v2_umup_capk1e4,1236125.0133333334,1236125.0133333334,45.347484375,181.80381467198728,4.472069661458334,0.7374009434596172,7228.785395508914,1111.8115907532774,24.476701596377094,0.9983317788954035,0.9963812814470376,Database,100
87,dd-1829-D/Long/short,toto_v2_umup_capk1e4,1.4193895975748698,1.4193895975748698,0.9685407002766927,4.254886451016656,14.551115926106771,1.823322658300404,19.588160939566954,1.1913813820833654,1.6210252608374423,1.3178222900816188,0.9935497869755766,"Database, Networking",1
88,dd-1832-D/Long/short,toto_v2_umup_capk1e4,1.203058624267578,1.203058624267578,0.7757633209228516,1.6557460050443082,2.022140375773112,1.368082981175431,9.447459097436335,1.0968402911397712,1.9511605053205858,1.3799992264034386,0.9936943683728592,Infrastructure,1
89,dd-1833-D/Long/short,toto_v2_umup_capk1e4,2.685943618416786e-05,2.685943618416786e-05,0.0036784976136450672,0.25342898762009425,0.0016552223878748278,0.0016525871668632266,373.55662629474546,0.005182609013244957,0.0023271796034106313,0.001651778977690916,0.030552671767785027,Infrastructure,17
90,dd-1837-D/Long/short,toto_v2_umup_capk1e4,2.387999519469246,2.387999519469246,0.8515028211805555,2.7384909039471546,1.3364422510540674,0.9257766924016426,44.450771632520386,1.5453153462867202,1.2776745034440455,0.7040268168224167,0.6134090848930118,Infrastructure,84
91,dd-1838-D/Long/short,toto_v2_umup_capk1e4,2.360572265625,2.360572265625,0.7245679524739583,2.27845224971997,1.6176090494791666,0.7982356000430072,34.105396943729694,1.5364153948802388,2.0435005419853005,0.9637074768449115,0.8457618143519336,Application Usage,100
92,dd-1840-D/Long/short,toto_v2_umup_capk1e4,47.03025,47.03025,0.5313245442708333,2.2771123878215342,1.5527649739583333,0.4741665164398514,80.83859196102323,6.857860453523387,9.528735134397794,0.7382551580150959,0.7183021022014979,Application Usage,100
93,dd-1844-D/Long/short,toto_v2_umup_capk1e4,0.0022986312707265217,0.0022986312707265217,0.02855925957361857,0.23539052585566778,0.10031938552856445,0.08299555825550006,5.42992891484638,0.04794404312035565,0.12579499795476162,0.07493343835508808,0.0766954669578031,Application Usage,1
