,dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
941,dd-146-5T/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
942,dd-147-5T/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
943,dd-147-5T/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
944,dd-147-5T/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
945,dd-148-T/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
946,dd-148-T/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
947,dd-148-T/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
948,dd-149-5T/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
949,dd-149-5T/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
950,dd-149-5T/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
951,dd-150-10S/Short/short,toto_v2_umup_capk1e4,4.3267971098733447e-07,4.3267971098733447e-07,0.000549177328745524,0.004465976290112682,0.008584608236948649,0.008621629997858479,1.1316746756507963,0.0006577839394416182,0.01028231902440953,0.008584606823827284,0.02373684255588767,Infrastructure,1
952,dd-150-10S/Short/medium,toto_v2_umup_capk1e4,1.821205433872011e-06,1.821205433872011e-06,0.0010772070619795057,0.010275820728618304,0.016838641696506076,0.016677103767063772,0.22096083258237595,0.001349520445888839,0.021095374944833607,0.016838638447388213,0.017005768925984453,Infrastructure,1
953,dd-150-10S/Short/long,toto_v2_umup_capk1e4,3.102303793032964e-06,3.102303793032964e-06,0.0013869888252682156,0.01556438775466647,0.021681075625949436,0.021651424912117842,0.5084107513076506,0.0017613357979195687,0.0275327722333238,0.021681071526157083,0.025849447207062844,Infrastructure,1
954,dd-151-5T/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
955,dd-151-5T/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
956,dd-151-5T/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
957,dd-152-5T/Short/short,toto_v2_umup_capk1e4,0.1643594295420545,0.1643594295420545,0.08977905706310949,0.40006483199430454,0.20078175321538397,0.11011638239831363,11.692371273236526,0.4054126657395579,0.23580052756480216,0.052218272414191254,0.04666747881848216,Infrastructure,47
958,dd-152-5T/Short/medium,toto_v2_umup_capk1e4,0.27057490788453015,0.27057490788453015,0.13389383951822917,0.5596875537165655,0.2841427850385084,0.18715941288101864,11.543242801918028,0.5201681534701352,0.3001615978091836,0.07726307067913478,0.06267768748208817,Infrastructure,47
959,dd-152-5T/Short/long,toto_v2_umup_capk1e4,0.3006721466521375,0.3006721466521375,0.14116786178216115,0.6460593006360621,0.2975364113906127,0.19670127551036973,17.739995931465224,0.5483357973469701,0.3166226463545978,0.08151381360463157,0.07101497985782769,Infrastructure,47
960,dd-153-T/Short/short,toto_v2_umup_capk1e4,0.0013156649967034659,0.0013156649967034659,0.0012321678300698598,0.0024690111492840423,0.0010146765659252803,0.0015406023390006059,0.09466090865520928,0.0362720966681479,0.11652422259863478,0.003958342960527525,0.0039114873354774565,Infrastructure,1
961,dd-153-T/Short/medium,toto_v2_umup_capk1e4,0.10675370693206787,0.10675370693206787,0.020915615558624267,0.03847904150454462,0.006445498764514923,0.011173750998469583,1.536370815029317,0.3267318578468709,0.9920703196621253,0.06350700403050158,0.06350656507390384,Infrastructure,1
